Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01 00:00:00+05:30,338.6000061035156,339.54998779296875,330.79998779296875,333.29998779296875,326.6346435546875,98627
2020-01-02 00:00:00+05:30,333.29998779296875,335.6000061035156,326.3500061035156,329.75,323.1556701660156,120094
2020-01-03 00:00:00+05:30,329.29998779296875,339.3500061035156,325.0,331.0,324.38067626953125,265572
2020-01-06 00:00:00+05:30,329.1000061035156,335.0,319.8500061035156,321.5,315.0706481933594,220321
2020-01-07 00:00:00+05:30,322.3999938964844,328.8500061035156,318.3999938964844,322.1000061035156,315.6586608886719,329525
2020-01-08 00:00:00+05:30,317.0,324.8999938964844,311.1000061035156,314.04998779296875,307.76959228515625,811404
2020-01-09 00:00:00+05:30,318.8999938964844,325.04998779296875,314.0,316.0,309.68060302734375,349742
2020-01-10 00:00:00+05:30,320.79998779296875,339.0,320.1499938964844,331.20001220703125,324.5766296386719,761153
2020-01-13 00:00:00+05:30,332.8999938964844,348.3999938964844,332.0,344.3999938964844,337.5126953125,430948
2020-01-14 00:00:00+05:30,346.45001220703125,353.6000061035156,336.25,339.54998779296875,332.7596740722656,399602
2020-01-15 00:00:00+05:30,341.29998779296875,362.70001220703125,341.29998779296875,359.3999938964844,352.21270751953125,776333
2020-01-16 00:00:00+05:30,357.3999938964844,388.0,357.3999938964844,377.45001220703125,369.9017639160156,991900
2020-01-17 00:00:00+05:30,380.0,389.0,370.45001220703125,375.1000061035156,367.5987548828125,407615
2020-01-20 00:00:00+05:30,376.0,426.0,376.0,414.95001220703125,406.65179443359375,3506390
2020-01-21 00:00:00+05:30,416.79998779296875,417.5,380.0,381.8500061035156,374.2137756347656,1699457
2020-01-22 00:00:00+05:30,383.0,391.3999938964844,372.3500061035156,386.29998779296875,378.57476806640625,1005974
2020-01-23 00:00:00+05:30,386.95001220703125,402.79998779296875,386.95001220703125,401.04998779296875,393.02978515625,1407339
2020-01-24 00:00:00+05:30,403.54998779296875,405.1499938964844,376.0,380.95001220703125,373.331787109375,596562
2020-01-27 00:00:00+05:30,395.0,401.5,386.70001220703125,391.1000061035156,383.27880859375,1165002
2020-01-28 00:00:00+05:30,393.5,396.8999938964844,378.6000061035156,385.0,377.3007507324219,454320
2020-01-29 00:00:00+05:30,386.25,388.75,375.0,376.5,368.97076416015625,226626
2020-01-30 00:00:00+05:30,378.5,382.0,372.1000061035156,374.95001220703125,367.45172119140625,207684
2020-01-31 00:00:00+05:30,382.0,390.0,378.45001220703125,383.29998779296875,375.6346740722656,399518
2020-02-03 00:00:00+05:30,342.5,367.79998779296875,332.1000061035156,352.5,345.4507141113281,617434
2020-02-04 00:00:00+05:30,355.45001220703125,368.0,350.0,352.3500061035156,345.3036804199219,335274
2020-02-05 00:00:00+05:30,354.8999938964844,383.0,354.0,375.5,367.99072265625,474406
2020-02-06 00:00:00+05:30,377.79998779296875,386.25,368.54998779296875,381.25,373.625732421875,353385
2020-02-07 00:00:00+05:30,381.3999938964844,381.54998779296875,370.0,373.45001220703125,365.9817199707031,135129
2020-02-10 00:00:00+05:30,370.1499938964844,372.3999938964844,358.0,362.0,354.7607116699219,154310
2020-02-11 00:00:00+05:30,363.95001220703125,383.5,362.0,379.1000061035156,371.51873779296875,477508
2020-02-12 00:00:00+05:30,381.0,381.0,368.1000061035156,372.20001220703125,364.7567443847656,136719
2020-02-13 00:00:00+05:30,373.75,373.75,362.0,363.3500061035156,356.0837097167969,105565
2020-02-14 00:00:00+05:30,365.3999938964844,367.8999938964844,358.29998779296875,365.1499938964844,357.84771728515625,124712
2020-02-17 00:00:00+05:30,369.0,369.1499938964844,359.79998779296875,360.70001220703125,353.4866943359375,73614
2020-02-18 00:00:00+05:30,359.79998779296875,359.79998779296875,341.04998779296875,348.3500061035156,341.3836975097656,178175
2020-02-19 00:00:00+05:30,354.6000061035156,367.70001220703125,347.0,364.79998779296875,357.50469970703125,205592
2020-02-20 00:00:00+05:30,364.0,372.0,362.6000061035156,365.25,357.9456787109375,134806
