Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01 00:00:00+05:30,160.6999969482422,170.9499969482422,160.6999969482422,162.6999969482422,123.41703033447266,446861
2020-01-02 00:00:00+05:30,163.89999389648438,164.9499969482422,160.5,161.0500030517578,122.16542053222656,135580
2020-01-03 00:00:00+05:30,160.8000030517578,165.0,160.8000030517578,164.10000610351562,124.47901916503906,121551
2020-01-06 00:00:00+05:30,160.10000610351562,169.6999969482422,160.10000610351562,165.8000030517578,125.76854705810547,124006
2020-01-07 00:00:00+05:30,171.89999389648438,174.89999389648438,161.5,164.25,124.59278869628906,316227
2020-01-08 00:00:00+05:30,155.1999969482422,161.35000610351562,155.1999969482422,160.14999389648438,121.48269653320312,406965
2020-01-09 00:00:00+05:30,167.0,171.6999969482422,162.1999969482422,165.5500030517578,125.57891082763672,1488525
2020-01-10 00:00:00+05:30,166.3000030517578,167.6999969482422,157.1999969482422,160.0,121.3689193725586,275055
2020-01-13 00:00:00+05:30,160.89999389648438,161.85000610351562,158.60000610351562,159.64999389648438,121.10342407226562,112871
2020-01-14 00:00:00+05:30,163.0,163.6999969482422,159.10000610351562,159.75,121.17929077148438,149104
2020-01-15 00:00:00+05:30,160.4499969482422,164.0,158.75,160.25,121.5585708618164,2975180
2020-01-16 00:00:00+05:30,161.0,163.0,160.25,161.0,122.12748718261719,230355
2020-01-17 00:00:00+05:30,160.5,163.25,160.10000610351562,161.0,122.12748718261719,1530649
2020-01-20 00:00:00+05:30,163.5500030517578,163.75,161.75,162.8000030517578,123.49288177490234,120466
2020-01-21 00:00:00+05:30,162.9499969482422,165.5500030517578,162.1999969482422,163.64999389648438,124.13764953613281,258075
2020-01-22 00:00:00+05:30,164.85000610351562,165.9499969482422,162.85000610351562,164.5,124.78242492675781,362453
2020-01-23 00:00:00+05:30,158.0,166.3000030517578,156.9499969482422,164.5,124.78242492675781,257843
2020-01-24 00:00:00+05:30,165.9499969482422,168.60000610351562,162.5500030517578,164.3000030517578,124.63072204589844,248793
2020-01-27 00:00:00+05:30,165.0,169.4499969482422,163.0,168.1999969482422,127.5890884399414,417756
2020-01-28 00:00:00+05:30,166.64999389648438,171.89999389648438,163.0500030517578,163.8000030517578,124.25144958496094,306001
2020-01-29 00:00:00+05:30,165.60000610351562,170.0,163.10000610351562,165.0,125.16170501708984,484216
2020-01-30 00:00:00+05:30,166.5,169.0,165.0,167.5,127.05810546875,82622
2020-01-31 00:00:00+05:30,170.0,170.0,164.1999969482422,164.9499969482422,125.12377166748047,69668
2020-02-03 00:00:00+05:30,162.0,168.89999389648438,162.0,165.14999389648438,125.2754898071289,91632
2020-02-04 00:00:00+05:30,168.89999389648438,168.89999389648438,165.0,166.5,126.29953002929688,80207
2020-02-05 00:00:00+05:30,166.10000610351562,167.5,166.10000610351562,166.5500030517578,126.33747100830078,43877
2020-02-06 00:00:00+05:30,168.0,168.0,163.60000610351562,164.64999389648438,124.89620971679688,41404
2020-02-07 00:00:00+05:30,164.3000030517578,166.4499969482422,163.0,164.10000610351562,124.47901916503906,35049
2020-02-10 00:00:00+05:30,166.9499969482422,167.0,161.0500030517578,163.3000030517578,123.87215423583984,43365
2020-02-11 00:00:00+05:30,167.0,168.5,164.5500030517578,166.64999389648438,126.41331481933594,103553
2020-02-12 00:00:00+05:30,176.0,181.8000030517578,170.3000030517578,177.60000610351562,134.7195281982422,1538548
2020-02-13 00:00:00+05:30,178.25,180.5,172.14999389648438,174.64999389648438,132.4817657470703,142610
2020-02-14 00:00:00+05:30,174.64999389648438,177.3000030517578,168.0,173.1999969482422,131.38186645507812,101768
2020-02-17 00:00:00+05:30,173.5500030517578,174.64999389648438,167.5500030517578,168.14999389648438,127.5511474609375,69152
2020-02-18 00:00:00+05:30,168.3000030517578,172.1999969482422,165.10000610351562,167.64999389648438,127.17186737060547,1844711
2020-02-19 00:00:00+05:30,168.60000610351562,171.35000610351562,166.4499969482422,168.3000030517578,127.66493225097656,90568
2020-02-20 00:00:00+05:30,169.39999389648438,172.89999389648438,169.0,170.89999389648438,129.63717651367188,90650
2020-02-24 00:00:00+05:30,171.5,179.0,168.3000030517578,170.60000610351562,129.4096221923828,209044
2020-02-25 00:00:00+05:30,171.39999389648438,173.9499969482422,165.25,166.39999389648438,126.22367858886719,100378
2020-02-26 00:00:00+05:30,165.9499969482422,170.0,165.35000610351562,167.5500030517578,127.09602355957031,73584
2020-02-27 00:00:00+05:30,168.3000030517578,171.75,165.85000610351562,168.85000610351562,128.0821533203125,110556
2020-02-28 00:00:00+05:30,164.0,168.0,161.0,162.39999389648438,123.189453125,115194
2020-03-02 00:00:00+05:30,167.89999389648438,169.0,155.0,161.0500030517578,122.16542053222656,101269
2020-03-03 00:00:00+05:30,166.8000030517578,166.8000030517578,161.5500030517578,164.85000610351562,125.04793548583984,54429
2020-03-04 00:00:00+05:30,165.60000610351562,165.60000610351562,159.5,160.3000030517578,121.59648895263672,95058
2020-03-05 00:00:00+05:30,161.10000610351562,162.9499969482422,158.0,159.0500030517578,120.6483154296875,36534
2020-03-06 00:00:00+05:30,157.0500030517578,158.25,152.1999969482422,156.6999969482422,118.86570739746094,47107
2020-03-09 00:00:00+05:30,152.0,153.35000610351562,140.0,142.8000030517578,108.32176971435547,86179
2020-03-11 00:00:00+05:30,143.5,147.75,141.4499969482422,143.5,108.85275268554688,53136
2020-03-12 00:00:00+05:30,135.0,138.8000030517578,115.0,121.3499984741211,92.05074310302734,238959
2020-03-13 00:00:00+05:30,109.05000305175781,121.44999694824219,97.0999984741211,118.94999694824219,90.23020935058594,341267
2020-03-16 00:00:00+05:30,118.9000015258789,119.5,111.5,115.69999694824219,87.76490020751953,110125
2020-03-17 00:00:00+05:30,115.0,115.1500015258789,112.0,112.75,85.52716827392578,146616
2020-03-18 00:00:00+05:30,113.0999984741211,122.8499984741211,103.6500015258789,110.30000305175781,83.66870880126953,278511
2020-03-19 00:00:00+05:30,108.5,108.5,88.25,88.6500015258789,67.2459716796875,1580010
2020-03-20 00:00:00+05:30,88.75,95.1500015258789,88.0,92.94999694824219,70.50775909423828,1339326
2020-03-23 00:00:00+05:30,89.9000015258789,93.94999694824219,84.0,85.8499984741211,65.12200927734375,160693
2020-03-24 00:00:00+05:30,86.0999984741211,89.94999694824219,78.0,83.55000305175781,63.37733840942383,133556
2020-03-25 00:00:00+05:30,82.94999694824219,91.9000015258789,82.94999694824219,83.69999694824219,63.49111557006836,226168
2020-03-26 00:00:00+05:30,90.30000305175781,90.9000015258789,84.5,88.3499984741211,67.01840209960938,740679
2020-03-27 00:00:00+05:30,91.0,96.9000015258789,88.9000015258789,93.0,70.54568481445312,1246952
2020-03-30 00:00:00+05:30,92.94999694824219,97.44999694824219,90.0,92.4000015258789,70.0905532836914,1153821
2020-03-31 00:00:00+05:30,92.44999694824219,96.9000015258789,92.44999694824219,95.1500015258789,72.17658233642578,85920
2020-04-01 00:00:00+05:30,96.69999694824219,96.69999694824219,92.9000015258789,93.75,71.11460876464844,71250
2020-04-03 00:00:00+05:30,95.94999694824219,96.9000015258789,93.0999984741211,94.0,71.30423736572266,124546
2020-04-07 00:00:00+05:30,99.0,99.0,93.80000305175781,94.55000305175781,71.72145080566406,284518
2020-04-08 00:00:00+05:30,96.0,103.5,93.80000305175781,99.25,75.28665924072266,996205
2020-04-09 00:00:00+05:30,100.05000305175781,104.0,100.0,100.9000015258789,76.53828430175781,345718
2020-04-13 00:00:00+05:30,102.5,104.0,98.9000015258789,99.3499984741211,75.36251068115234,106761
2020-04-15 00:00:00+05:30,102.69999694824219,103.0,100.0,101.19999694824219,76.76583862304688,94222
2020-04-16 00:00:00+05:30,101.0,104.69999694824219,99.0,103.94999694824219,78.85186767578125,69820
2020-04-17 00:00:00+05:30,105.30000305175781,108.9000015258789,103.6500015258789,104.94999694824219,79.61042785644531,766609
2020-04-20 00:00:00+05:30,107.0,110.0,102.0,102.75,77.94161224365234,348749
2020-04-21 00:00:00+05:30,101.0,103.4000015258789,99.0999984741211,101.4000015258789,76.91756439208984,89308
2020-04-22 00:00:00+05:30,100.05000305175781,102.25,100.0,101.6500015258789,77.10719299316406,20554
2020-04-23 00:00:00+05:30,105.4000015258789,105.4000015258789,101.6500015258789,104.75,79.45872497558594,136618
2020-04-24 00:00:00+05:30,104.75,106.0,103.0,104.25,79.07943725585938,242936
2020-04-27 00:00:00+05:30,106.5,107.75,102.94999694824219,103.80000305175781,78.73809814453125,231734
2020-04-28 00:00:00+05:30,105.0999984741211,105.0999984741211,99.80000305175781,100.55000305175781,76.27278137207031,99537
2020-04-29 00:00:00+05:30,102.0,102.5,97.0,98.3499984741211,74.60395812988281,390259
2020-04-30 00:00:00+05:30,102.0,102.0,96.0,98.75,74.90738677978516,718784
2020-05-04 00:00:00+05:30,99.05000305175781,101.0,97.9000015258789,98.0999984741211,74.41432189941406,98364
2020-05-05 00:00:00+05:30,100.0,100.0,96.0,96.55000305175781,73.23856353759766,67981
2020-05-06 00:00:00+05:30,96.55000305175781,97.6500015258789,93.80000305175781,95.05000305175781,72.1007308959961,93978
