Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01 00:00:00+05:30,283.42498779296875,287.0874938964844,279.2875061035156,285.6875,236.4744415283203,3180
2020-01-02 00:00:00+05:30,280.0,287.23748779296875,280.0,284.17498779296875,235.22244262695312,6644
2020-01-03 00:00:00+05:30,286.98748779296875,311.9375,283.0,292.92498779296875,242.46517944335938,57012
2020-01-06 00:00:00+05:30,297.0,297.48748779296875,281.125,287.1625061035156,237.6953582763672,13708
2020-01-07 00:00:00+05:30,286.25,286.25,277.8500061035156,280.25,231.97357177734375,58872
2020-01-08 00:00:00+05:30,269.04998779296875,280.63751220703125,269.0375061035156,277.3125,229.54209899902344,19740
2020-01-09 00:00:00+05:30,279.98748779296875,297.5,279.98748779296875,294.3999938964844,243.6860809326172,45632
2020-01-10 00:00:00+05:30,300.0,300.0,278.0,284.38751220703125,235.39837646484375,17744
2020-01-13 00:00:00+05:30,284.25,289.5,279.5,281.2124938964844,232.77024841308594,23980
2020-01-14 00:00:00+05:30,278.04998779296875,290.0,278.0,287.1875,237.716064453125,146164
2020-01-15 00:00:00+05:30,282.13751220703125,297.25,282.13751220703125,293.2875061035156,242.76524353027344,16636
2020-01-16 00:00:00+05:30,294.51251220703125,305.0,290.2749938964844,302.2250061035156,250.16311645507812,67456
2020-01-17 00:00:00+05:30,304.625,345.25,302.5,339.23748779296875,280.7998046875,276092
2020-01-20 00:00:00+05:30,345.0,349.75,323.98748779296875,337.86248779296875,279.6616516113281,92184
2020-01-21 00:00:00+05:30,333.9624938964844,349.75,324.75,327.2250061035156,270.8565673828125,43336
2020-01-22 00:00:00+05:30,331.7749938964844,335.8999938964844,327.5,328.6000061035156,271.9947814941406,7864
2020-01-23 00:00:00+05:30,325.20001220703125,336.25,318.125,332.0,274.8089904785156,58800
2020-01-24 00:00:00+05:30,332.0249938964844,332.0249938964844,325.0,329.70001220703125,272.9053039550781,16952
2020-01-27 00:00:00+05:30,320.75,331.2250061035156,320.73748779296875,326.86248779296875,270.5565490722656,93616
2020-01-28 00:00:00+05:30,332.42498779296875,332.42498779296875,325.25,326.2250061035156,270.02886962890625,31748
2020-01-29 00:00:00+05:30,325.0,325.0,318.23748779296875,320.5249938964844,267.3596496582031,24232
2020-01-30 00:00:00+05:30,327.23748779296875,339.36248779296875,322.0,326.11248779296875,272.0203552246094,85964
2020-01-31 00:00:00+05:30,332.25,337.3500061035156,328.0,334.73748779296875,279.2147216796875,121920
2020-02-03 00:00:00+05:30,341.75,341.75,316.5249938964844,331.29998779296875,276.347412109375,80912
2020-02-04 00:00:00+05:30,337.20001220703125,342.5,331.88751220703125,334.875,279.3294372558594,43004
2020-02-05 00:00:00+05:30,336.26251220703125,338.75,328.36248779296875,337.3999938964844,281.435546875,38732
2020-02-06 00:00:00+05:30,335.1625061035156,347.5,335.1625061035156,341.61248779296875,284.9494323730469,73732
2020-02-07 00:00:00+05:30,340.01251220703125,358.6000061035156,340.0,348.63751220703125,290.8092041015625,76516
2020-02-10 00:00:00+05:30,355.0,373.75,351.6499938964844,367.67498779296875,306.68890380859375,117452
2020-02-11 00:00:00+05:30,374.5,387.5,362.48748779296875,382.9375,319.4197692871094,85284
2020-02-12 00:00:00+05:30,373.75,389.75,373.75,386.7124938964844,322.5686950683594,56860
2020-02-13 00:00:00+05:30,391.23748779296875,405.0,388.9750061035156,402.9624938964844,336.1232604980469,135488
2020-02-14 00:00:00+05:30,402.9624938964844,411.75,392.5,396.61248779296875,330.8265075683594,50220
2020-02-17 00:00:00+05:30,396.25,397.7124938964844,380.0,386.7124938964844,322.5686950683594,31900
2020-02-18 00:00:00+05:30,387.48748779296875,393.75,362.48748779296875,391.13751220703125,326.25970458984375,40944
2020-02-19 00:00:00+05:30,395.48748779296875,415.98748779296875,391.0625,404.11248779296875,337.0824890136719,365880
2020-02-20 00:00:00+05:30,407.25,411.625,395.0,397.29998779296875,331.4000244140625,22900
2020-02-24 00:00:00+05:30,402.25,402.25,380.0,384.8125,320.98382568359375,58696
2020-02-25 00:00:00+05:30,394.73748779296875,394.73748779296875,375.0,387.29998779296875,323.0586853027344,72584
2020-02-26 00:00:00+05:30,387.0,387.0,378.9375,381.42498779296875,318.158203125,19272
2020-02-27 00:00:00+05:30,377.75,387.5,368.8125,377.98748779296875,315.29083251953125,61712
2020-02-28 00:00:00+05:30,369.9624938964844,373.75,360.5,365.98748779296875,305.2812805175781,1639812
2020-03-02 00:00:00+05:30,373.5,381.25,341.5,353.5,294.8651123046875,125232
2020-03-03 00:00:00+05:30,366.54998779296875,366.75,360.4750061035156,363.3125,303.0500183105469,50928
2020-03-04 00:00:00+05:30,361.25,369.75,357.01251220703125,362.9375,302.7371826171875,77636
2020-03-05 00:00:00+05:30,365.61248779296875,386.73748779296875,362.5,368.2250061035156,307.1476745605469,74232
2020-03-06 00:00:00+05:30,358.25,381.0,347.38751220703125,365.0874938964844,304.5306091308594,107344
2020-03-09 00:00:00+05:30,346.3999938964844,362.5,340.75,350.3125,292.206298828125,93300
2020-03-11 00:00:00+05:30,350.0,356.0,340.01251220703125,349.6875,291.6849365234375,59560
2020-03-12 00:00:00+05:30,348.5,348.5,291.61248779296875,330.5249938964844,275.700927734375,218968
2020-03-13 00:00:00+05:30,280.0,325.0,264.42498779296875,308.1875,257.0685729980469,103884
2020-03-16 00:00:00+05:30,296.45001220703125,304.48748779296875,280.5625,291.3500061035156,243.0238800048828,27756
2020-03-17 00:00:00+05:30,281.32501220703125,288.0,272.625,277.26251220703125,231.2730712890625,128684
2020-03-18 00:00:00+05:30,277.26251220703125,285.0,237.75,247.7375030517578,206.64540100097656,44472
2020-03-19 00:00:00+05:30,214.0,248.5,198.1999969482422,202.8249969482422,169.1824951171875,684068
2020-03-20 00:00:00+05:30,200.0,223.10000610351562,190.3249969482422,216.85000610351562,180.88121032714844,80228
2020-03-23 00:00:00+05:30,195.25,213.75,195.1750030517578,196.0500030517578,163.53125,80340
