Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01 00:00:00+05:30,402.98553466796875,408.5763244628906,398.1827392578125,399.72113037109375,377.031494140625,103190
2020-01-02 00:00:00+05:30,399.72113037109375,403.2106628417969,398.1827392578125,401.7098083496094,378.9072570800781,88040
2020-01-03 00:00:00+05:30,400.9593505859375,416.4934387207031,399.23333740234375,407.4881896972656,384.357666015625,379951
2020-01-06 00:00:00+05:30,407.4506530761719,407.4506530761719,390.22808837890625,396.0439758300781,373.56304931640625,165896
2020-01-07 00:00:00+05:30,399.3083801269531,401.8598937988281,395.4811706542969,399.2708740234375,376.6067810058594,140515
2020-01-08 00:00:00+05:30,394.46807861328125,429.2508850097656,392.6294860839844,407.52569580078125,384.39306640625,894879
2020-01-09 00:00:00+05:30,409.8145446777344,419.68280029296875,409.8145446777344,413.00390625,389.5602722167969,347583
2020-01-10 00:00:00+05:30,416.4934387207031,427.52490234375,413.0789489746094,422.64703369140625,398.6560363769531,979255
2020-01-13 00:00:00+05:30,426.99957275390625,427.7500305175781,416.1557312011719,419.08245849609375,395.2938232421875,178575
2020-01-14 00:00:00+05:30,419.4952087402344,435.25439453125,395.81884765625,420.65838623046875,396.7802734375,1047255
2020-01-15 00:00:00+05:30,421.0335998535156,423.0222473144531,405.2743835449219,410.7150573730469,387.4013366699219,289310
2020-01-16 00:00:00+05:30,416.41839599609375,417.6566162109375,407.4881896972656,411.76568603515625,388.392333984375,270309
2020-01-17 00:00:00+05:30,412.7412414550781,431.5022277832031,410.9026794433594,427.29974365234375,403.0446472167969,423857
2020-01-20 00:00:00+05:30,429.5135498046875,458.03021240234375,429.4385070800781,453.37750244140625,427.6421203613281,1400234
2020-01-21 00:00:00+05:30,454.015380859375,478.0294189453125,453.37750244140625,467.1480407714844,440.6309814453125,1718995
2020-01-22 00:00:00+05:30,468.1236267089844,470.33740234375,455.216064453125,463.5834655761719,437.2687683105469,425918
2020-01-23 00:00:00+05:30,465.9098205566406,480.2431945800781,463.9962158203125,477.6166687011719,450.50537109375,425844
2020-01-24 00:00:00+05:30,477.6166687011719,477.6166687011719,463.7710876464844,466.5476989746094,440.0647277832031,204324
2020-01-27 00:00:00+05:30,464.5215148925781,470.48748779296875,459.2684326171875,462.1201171875,435.88848876953125,246002
2020-01-28 00:00:00+05:30,460.1314392089844,467.3731689453125,442.7587890625,450.0380554199219,424.4922180175781,229962
2020-01-29 00:00:00+05:30,460.0188903808594,460.0188903808594,444.8975524902344,452.77716064453125,427.0758361816406,298746
2020-01-30 00:00:00+05:30,451.1636962890625,461.5197448730469,447.59912109375,452.2518310546875,426.5803527832031,231933
2020-01-31 00:00:00+05:30,456.2666931152344,458.367919921875,428.57550048828125,437.16802978515625,412.35272216796875,577161
